,timestamp,blocktime,hashrate,median_single_trans,fee_percent_in_reward,fees,price,total_send_usd,transaction_number,diff
734,2018-01-04,0.27,166355485113170.0,404.206,11.041,2.452,980.277,18166989782.0,1271577.0,1933064000890800.0
735,2018-01-05,0.266,163077108417770.0,243.449,12.506,2.959,996.619,15364621776.0,1226417.0,1899132251295400.0
736,2018-01-06,0.26,168942803513020.0,216.297,10.462,2.731,1081.0,13299073120.0,1152722.0,1950646574073100.0
737,2018-01-07,0.266,168712808919630.0,250.487,10.887,2.795,1154.0,17485038699.0,1215473.0,2005809803772500.0
738,2018-01-08,0.268,170778577805600.0,348.878,11.329,2.997,1218.0,19639076467.0,1256240.0,2009516993419600.0
739,2018-01-09,0.266,174276216494990.0,364.643,12.765,4.15,1322.0,22971788051.0,1177685.0,2005905468357510.0
740,2018-01-10,0.265,179708431552900.0,305.631,11.125,3.269,1225.0,19357138973.0,1173965.0,2075422196108200.0
741,2018-01-11,0.266,180350876979540.0,190.024,8.805,2.569,1236.0,15477045616.0,1118757.0,2099697198017200.0
742,2018-01-12,0.267,181073237136750.0,135.642,9.224,2.772,1356.0,12978788781.0,1179321.0,2140802162894400.0
743,2018-01-13,0.256,185369549137810.0,121.456,8.579,2.791,1350.0,33578898212.0,1081593.0,2169168472872537.0
744,2018-01-14,0.265,181560500959180.0,259.732,8.888,2.459,1332.0,15616511316.0,1206420.0,2189371914984300.0
745,2018-01-15,0.261,187135717952850.0,333.544,8.588,1.98,1135.0,17340448713.0,1277936.0,2201746653627600.0
746,2018-01-16,0.258,190968657448280.0,320.152,8.179,1.548,955.432,15299535271.0,1277083.0,2257174215656100.0
747,2018-01-17,0.259,189385723161977.0,240.676,8.563,1.868,1046.0,14418178238.0,1205184.0,2275486358054700.0
748,2018-01-18,0.253,188803626772820.0,106.461,7.527,1.878,1050.0,9598122334.0,1043257.0,2268779620398618.0
749,2018-01-19,0.245,196630223023580.0,56.398,7.075,2.029,1124.0,8781861275.0,984489.0,2363822835246500.0
750,2018-01-20,0.248,192482795590580.0,210.484,5.674,1.429,1086.0,8103227991.0,1006530.0,2372814638710000.0
751,2018-01-21,0.245,197019474918330.0,113.104,5.079,1.265,1029.0,9197795060.0,972911.0,2395157190554100.0
752,2018-01-22,0.244,196562080234430.0,97.517,5.863,1.527,985.307,8486296029.0,928494.0,2399287063794763.0
753,2018-01-23,0.242,201681362530660.0,92.538,5.418,1.437,1016.0,8751881782.0,913668.0,2459967161560834.0
754,2018-01-24,0.244,203457127895070.0,53.573,4.603,1.438,1071.0,4397429580.0,788515.0,2507603398357900.0
755,2018-01-25,0.244,203468789458570.0,113.836,4.215,1.055,1050.0,10454914710.0,953429.0,2500852549456700.0
756,2018-01-26,0.24,202034183516560.0,89.376,3.616,1.061,1081.0,6949269822.0,831889.0,2485344291223000.0
757,2018-01-27,0.239,204763715588173.0,71.305,3.891,1.187,1188.0,8704212570.0,889104.0,2500393505475140.0
758,2018-01-28,0.243,213054001223510.0,119.471,5.32,1.62,1190.0,9487922432.0,936845.0,2591381744171900.0
759,2018-01-29,0.245,210425511285270.0,113.11,4.648,1.336,1140.0,9688656836.0,906578.0,2596249976684859.0
760,2018-01-30,0.245,215881196950560.0,109.991,4.604,1.34,1100.0,9044743740.0,877284.0,2626764506743500.0
761,2018-01-31,0.249,220944472785690.0,199.558,6.334,1.708,1111.0,9214199426.0,1008759.0,2666119494491553.0
762,2018-02-01,0.246,224334960967330.0,137.424,5.057,1.14,930.55,10354532632.0,980918.0,2711470430468200.0
763,2018-02-02,0.241,223740928105640.0,70.119,3.855,1.043,957.23,5968292353.0,814486.0,2765665325443517.0
764,2018-02-03,0.242,223546448234460.0,52.29,3.718,0.958,908.425,4615907913.0,800865.0,2759424946617990.0
765,2018-02-04,0.239,229318790939430.0,76.917,3.799,0.775,776.937,5599725968.0,875761.0,2786247295084400.0
766,2018-02-05,0.243,226611982527780.0,73.882,4.063,0.708,679.592,6055988666.0,888219.0,2787076910491200.0
767,2018-02-06,0.244,231991499382600.0,65.098,3.706,0.83,799.065,5620419475.0,818625.0,2837217537152574.0
768,2018-02-07,0.24,229518642906670.0,39.923,2.866,0.783,814.922,2975848612.0,681344.0,2821720469898400.0
769,2018-02-08,0.243,232846657937900.0,41.298,3.141,0.74,832.564,4290407872.0,789807.0,2877237815475200.0
770,2018-02-09,0.239,234394889526780.0,30.493,3.324,0.783,871.238,5039008736.0,848390.0,2834459171253100.0
771,2018-02-10,0.242,236446662682800.0,8.257,2.877,0.69,825.413,3299952743.0,773496.0,2950749152835298.0
772,2018-02-11,0.242,241100094043710.0,14.987,2.849,0.665,857.472,3995264010.0,829020.0,2943732872497906.0
773,2018-02-12,0.241,242601631360604.0,22.952,2.807,0.717,846.939,5459616034.0,745761.0,2971560155610000.0
774,2018-02-13,0.246,236282408033950.0,43.881,2.913,0.761,884.586,4330023056.0,746384.0,2952816621621494.0
775,2018-02-14,0.241,238432858768810.0,46.608,2.804,0.761,932.44,5131013846.0,777318.0,2892302048661100.0
776,2018-02-15,0.242,243064928851660.0,32.453,2.692,0.798,934.689,4069109335.0,704758.0,2991223496430700.0
777,2018-02-16,0.239,243574974053330.0,8.865,2.993,0.849,965.778,4049140968.0,772079.0,2973718885372611.0
778,2018-02-17,0.241,243541277674140.0,17.242,3.418,0.957,944.627,3930874778.0,756092.0,3003821822312800.0
779,2018-02-18,0.244,242843487641810.0,7.531,2.907,0.761,941.382,3590303009.0,811384.0,2976957671534244.0
780,2018-02-19,0.248,239632359855470.0,1.879,3.305,0.79,939.564,4185676378.0,886897.0,2932875069369740.0
781,2018-02-20,0.246,241622810397300.0,6.956,3.194,0.758,869.451,3786737384.0,850504.0,2911436258045099.0
782,2018-02-21,0.245,243599880023080.0,6.984,2.744,0.671,831.455,4713027152.0,761893.0,2981196774998203.0
783,2018-02-22,0.243,245940670604850.0,6.771,2.742,0.723,846.334,2671445628.0,733084.0,2967711695062900.0
784,2018-02-23,0.246,244466633878540.0,,2.782,0.722,844.517,2456569960.0,732861.0,2974924584558781.0
785,2018-02-24,0.246,250239336022880.0,0.336,2.489,0.668,840.435,1581310928.0,690582.0,3096446035780255.0
786,2018-02-25,0.248,247475638761650.0,8.615,2.451,0.638,861.542,2124979084.0,737453.0,3030533339510300.0
787,2018-02-26,0.246,243296196567300.0,8.795,2.532,0.715,879.503,1364505371.0,694583.0,2978767153901956.0
788,2018-02-27,0.244,252040977307280.0,18.007,3.274,0.905,870.604,1367368365.0,720368.0,3052568265040553.0
789,2018-02-28,0.245,253205046899790.0,9.532,2.537,0.723,866.53,1477414578.0,684404.0,3103058386818551.0
790,2018-03-01,0.244,254976235385980.0,0.864,3.133,0.852,863.687,1347135806.0,744666.0,3077244315275500.0
791,2018-03-02,0.242,260367216246310.0,0.121,2.286,0.651,861.705,898295121.0,673465.0,3190815355052300.0
792,2018-03-03,0.245,253485605047190.0,0.513,2.404,0.736,854.52,921536156.0,643241.0,3140164441334300.0
793,2018-03-04,0.245,254470916978830.0,6.471,2.699,0.726,862.198,1364337336.0,752756.0,3135226015752465.0
794,2018-03-05,0.244,255080408365760.0,11.338,2.312,0.604,833.453,1631484983.0,712591.0,3118411001962400.0
795,2018-03-06,0.243,263406579418290.0,40.929,2.699,0.609,782.297,1557198634.0,783757.0,3194249046485400.0
796,2018-03-07,0.246,262541342841350.0,6.636,2.443,0.579,739.174,1240384250.0,690139.0,3237862488797109.0
797,2018-03-08,0.244,256506005065660.0,13.621,2.259,0.529,686.236,1248139071.0,650058.0,3155883958898884.0
798,2018-03-09,0.244,259117448231670.0,5.793,1.804,0.487,724.174,827894860.0,591377.0,3166734686927870.0
799,2018-03-10,0.242,257904367400270.0,,1.643,0.417,702.129,765242210.0,608899.0,3148891350423800.0
800,2018-03-11,0.247,259721499896700.0,3.218,2.317,0.542,715.011,1070961492.0,677908.0,3190981337594400.0
801,2018-03-12,0.246,259138669251200.0,0.278,1.78,0.389,695.08,1897795180.0,699093.0,3176688766423823.0
802,2018-03-13,0.246,256470645022950.0,6.608,1.891,0.415,660.81,1276815207.0,671198.0,3135698017343200.0
803,2018-03-14,0.245,259560224150190.0,5.42,1.778,0.362,602.203,1133513429.0,654531.0,3160924654163131.0
804,2018-03-15,0.243,268729178965910.0,0.305,1.713,0.392,609.608,846052092.0,654584.0,3273411760864600.0
805,2018-03-16,0.246,266939230230930.0,0.293,1.417,0.308,585.957,723669017.0,593203.0,3261562277877300.0
806,2018-03-17,0.243,264790146326660.0,0.254,1.668,0.27,508.635,1456623136.0,683964.0,3265556211482404.0
807,2018-03-18,0.242,265833452966500.0,3.237,1.732,0.289,539.482,1257884729.0,703891.0,3287243674946600.0
808,2018-03-19,0.242,267078066757140.0,0.272,1.7,0.312,544.311,1041231426.0,661791.0,3281437349558869.0
809,2018-03-20,0.243,263619249079630.0,0.569,2.022,0.361,569.452,1014153955.0,697872.0,3261279286429783.0
810,2018-03-21,0.239,263077620665020.0,5.486,1.923,0.378,548.63,849665740.0,619453.0,3225445238424118.0
811,2018-03-22,0.241,264313600022100.0,5.244,2.063,0.348,523.716,1059600587.0,677103.0,3284345312353500.0
812,2018-03-23,0.238,262570347188820.0,13.169,1.728,0.334,537.53,644736620.0,613203.0,3218749003895188.0
813,2018-03-24,0.239,263815072682060.0,2.613,1.536,0.332,522.642,518457968.0,526372.0,3264568415250100.0
814,2018-03-25,0.24,270972062346810.0,5.0,1.801,0.347,499.98,976738883.0,626615.0,3333441475494625.0
815,2018-03-26,0.243,264784704955710.0,3.864,1.65,0.286,463.714,1152775545.0,584055.0,3274585882463590.0
816,2018-03-27,0.242,264372257820710.0,3.614,1.671,0.286,451.701,1112522113.0,579858.0,3258302893706200.0
817,2018-03-28,0.245,259781002814190.0,10.04,1.754,0.276,414.781,1068812908.0,583673.0,3183491506504200.0
818,2018-03-29,0.243,262817377867200.0,3.862,1.605,0.215,385.057,896108863.0,633616.0,3211951294637500.0
819,2018-03-30,0.238,259190942286670.0,0.353,1.294,0.193,401.714,604643282.0,584396.0,3189075618873500.0
820,2018-03-31,0.239,259584174219870.0,0.383,1.178,0.176,382.52,485417199.0,545141.0,3239618233047300.0
821,2018-04-01,0.236,259759295300550.0,0.386,1.416,0.199,385.716,555731240.0,598505.0,3197878927586800.0
822,2018-04-02,0.24,253834801688980.0,0.402,1.52,0.207,401.669,673019306.0,645924.0,3130318842246530.0
823,2018-04-03,0.24,256190849234650.0,0.0391,1.315,0.176,391.494,615387844.0,628441.0,3176981802787800.0
824,2018-04-04,0.238,257731973775640.0,0.0303,2.174,0.266,378.655,491047483.0,695871.0,3151225900265000.0
825,2018-04-05,0.238,264211194850600.0,0.0298,1.5,0.203,372.537,491014418.0,647981.0,3256199538233078.0
826,2018-04-06,0.238,259794999002250.0,0.0769,1.134,0.174,384.71,339230540.0,535865.0,3235885305959205.0
827,2018-04-07,0.238,257958637969190.0,0.0316,1.307,0.188,395.618,493859455.0,595733.0,3191373130382200.0
828,2018-04-08,0.24,249621837585080.0,0.202,1.415,0.204,404.459,630267723.0,609799.0,3088964260313400.0
829,2018-04-09,0.237,255923340473121.0,0.525,1.34,0.207,403.112,510662690.0,571388.0,3135858403362697.0
830,2018-04-10,0.242,253463080243040.0,0.0315,1.509,0.225,420.062,623613840.0,609102.0,3146614700508011.0
831,2018-04-11,0.244,252092296213270.0,0.0946,1.74,0.246,450.571,1020753924.0,692606.0,3131513601624278.0
832,2018-04-12,0.243,254815167821390.0,0.223,1.958,0.306,504.831,1122960390.0,730344.0,3085986253151100.0
833,2018-04-13,0.243,255112515733320.0,,1.45,0.26,501.885,486116121.0,611188.0,3132314997500400.0
834,2018-04-14,0.242,255078131926610.0,0.039,1.349,0.246,520.189,609272604.0,619985.0,3137466930260492.0
835,2018-04-15,0.243,256010846790920.0,0.256,1.513,0.257,512.054,715973339.0,664402.0,3113712319018335.0
836,2018-04-16,0.247,255719336298230.0,0.0205,1.626,0.248,512.062,741712820.0,742823.0,3132795635299800.0
837,2018-04-17,0.248,249290872937960.0,0.0433,1.909,0.309,514.947,900956147.0,703293.0,3078158578176600.0
838,2018-04-18,0.248,256507828883120.0,,1.975,0.297,543.621,986728847.0,814318.0,3098360907475700.0
839,2018-04-19,0.252,250252567176420.0,,2.013,0.313,584.742,1273192375.0,832220.0,3070111673240000.0
840,2018-04-20,0.245,259839709879710.0,0.0605,1.574,0.282,604.706,1027653448.0,746104.0,3168246021478400.0
841,2018-04-21,0.244,256645637760650.0,0.0934,1.631,0.297,622.605,785115126.0,748858.0,3146736293367500.0
842,2018-04-22,0.249,260802658683900.0,0.333,1.764,0.311,639.477,1978147372.0,802870.0,3181240721748997.0
843,2018-04-23,0.252,255599586836400.0,0.145,2.152,0.404,689.517,1874931858.0,816286.0,3132065745809743.0
844,2018-04-24,0.248,257815989161160.0,0.058,2.035,0.367,644.087,1625546520.0,799014.0,3129306090801151.0
845,2018-04-25,0.245,267358980732940.0,,2.038,0.369,631.231,1280127485.0,793873.0,3213181106185300.0
846,2018-04-26,0.252,257879799018440.0,,2.18,0.424,665.522,1400949539.0,764479.0,3152285278420487.0
847,2018-04-27,0.252,254236167460130.0,,2.071,0.453,676.536,1215684347.0,775321.0,3128856393102740.0
848,2018-04-28,0.247,265618574210370.0,,2.409,0.494,684.336,1136775859.0,756651.0,3190829701004700.0
849,2018-04-29,0.252,264145348944080.0,0.545,2.504,0.497,682.708,1375029631.0,778133.0,3196315559599619.0
850,2018-04-30,0.256,256461617282290.0,0.269,1.991,0.41,658.012,1240102968.0,713839.0,3113972523544065.0
851,2018-05-01,0.252,261962414435610.0,0.538,2.077,0.411,678.864,1813603333.0,787722.0,3111333123485250.0
852,2018-05-02,0.253,262965689745720.0,0.857,2.495,0.498,734.123,2106907133.0,839586.0,3164594457401100.0
853,2018-05-03,0.256,265969568751510.0,95.198,2.404,0.427,783.083,2026086778.0,1000526.0,3202794445667800.0
854,2018-05-04,0.251,270325580627500.0,0.954,1.902,0.44,809.529,1406532986.0,789261.0,3242195815031200.0
855,2018-05-05,0.25,270785830978080.0,2.23,1.714,0.44,792.784,1211017742.0,691273.0,3271982202762200.0
856,2018-05-06,0.247,276476227284670.0,0.133,1.96,0.418,743.309,2197933304.0,789863.0,3327780246020600.0
857,2018-05-07,0.251,273676598352453.0,0.0749,2.104,0.453,749.138,1584723213.0,820098.0,3343568565309500.0
858,2018-05-08,0.251,270094259834910.0,0.074,2.315,0.465,739.982,1651885664.0,831127.0,3268429357612428.0
859,2018-05-09,0.253,270043591299130.0,,3.238,0.651,754.168,1620819053.0,854827.0,3279763711930116.0
860,2018-05-10,0.25,272951524216500.0,0.294,3.132,0.611,698.979,1537070608.0,826099.0,3285211912981700.0
861,2018-05-11,0.25,278866158730970.0,,2.22,0.424,671.294,1078175276.0,788487.0,3367082076477200.0
862,2018-05-12,0.25,278359107356220.0,0.0563,2.35,0.482,703.788,834965584.0,762439.0,3397010186974900.0
863,2018-05-13,0.255,272985314492680.0,2.156,2.959,0.598,718.634,1561379593.0,801650.0,3322158232835900.0
864,2018-05-14,0.251,269451031792980.0,0.376,2.965,0.626,723.705,1429423077.0,779210.0,3262634125326329.0
865,2018-05-15,0.255,269813421067220.0,0.266,3.149,0.618,695.097,1175786441.0,807257.0,3286345183564998.0
866,2018-05-16,0.252,272638802104620.0,0.42,3.404,0.662,699.933,1195802964.0,835761.0,3280925637938000.0
867,2018-05-17,0.256,270563358491420.0,0.597,3.229,0.61,678.857,1128674146.0,831831.0,3236627209022472.0
868,2018-05-18,0.257,271885036650670.0,,2.859,0.546,697.014,847755250.0,846288.0,3250211728818400.0
869,2018-05-19,0.255,275772348357430.0,,2.647,0.553,711.294,904017090.0,777283.0,3307964523985000.0
870,2018-05-20,0.253,278233880946750.0,0.382,2.988,0.602,707.172,1173298920.0,802211.0,3341722032929884.0
871,2018-05-21,0.257,275010662861020.0,,3.358,0.638,681.455,1508493763.0,822409.0,3323281414037100.0
872,2018-05-22,0.255,274252755598910.0,0.369,3.332,0.576,614.983,1685148569.0,833377.0,3252172526470300.0
873,2018-05-23,0.259,264359018089420.0,0.352,3.189,0.52,587.165,1245327525.0,811167.0,3223610066318900.0
874,2018-05-24,0.256,266436039444785.0,0.00528,2.979,0.511,594.803,1082273655.0,800838.0,3202991669729500.0
875,2018-05-25,0.252,270786186936250.0,,2.626,0.467,596.332,793442000.0,761932.0,3253127775671600.0
876,2018-05-26,0.256,264375383937480.0,,2.439,0.406,575.72,1137329589.0,776024.0,3215113696439000.0
877,2018-05-27,0.252,269018389387890.0,0.538,3.679,0.539,538.415,1476251609.0,861002.0,3232392035792800.0
878,2018-05-28,0.255,268082786405530.0,,3.566,0.552,542.952,1217628502.0,812183.0,3218952939947267.0
879,2018-05-29,0.257,265870983234620.0,0.45,3.741,0.597,562.269,1224153262.0,817018.0,3177258143573100.0
880,2018-05-30,0.255,272219654475160.0,0.751,4.56,0.738,572.5,1302262770.0,832716.0,3249303102008100.0
881,2018-05-31,0.256,261135098866150.0,0.231,3.813,0.666,576.459,1429413668.0,758117.0,3151654130611600.0
882,2018-06-01,0.256,268062807809110.0,,2.633,0.462,588.746,766338724.0,768017.0,3194128918517800.0
883,2018-06-02,0.256,266117890371490.0,,2.59,0.446,611.15,686129150.0,809997.0,3202592901102500.0
884,2018-06-03,0.254,267373757982560.0,0.0723,3.17,0.551,602.107,1224051646.0,807165.0,3159146670306134.0
885,2018-06-04,0.258,266589991962450.0,5.95e-05,2.817,0.484,595.268,1233426332.0,780654.0,3232844547073692.0
886,2018-06-05,0.256,265028332733380.0,0.184,3.431,0.649,605.064,1357971417.0,754070.0,3163392940788900.0
887,2018-06-06,0.255,267481994480360.0,,2.726,0.495,608.398,1308331089.0,775828.0,3161717646135360.0
888,2018-06-07,0.254,268823437131980.0,,2.394,0.458,601.928,1399419191.0,720017.0,3196858025453876.0
889,2018-06-08,0.257,280201029460200.0,,1.914,0.345,604.065,721639776.0,769427.0,3303497283704200.0
890,2018-06-09,0.255,269635272339320.0,,1.959,0.318,558.971,1005257771.0,771280.0,3252140929108000.0
891,2018-06-10,0.255,274164139696260.0,0.048,2.057,0.324,525.832,1150255442.0,768985.0,3235937527065000.0
892,2018-06-11,0.252,277843771992970.0,,2.062,0.316,521.061,1552658320.0,770199.0,3333042609658100.0
893,2018-06-12,0.25,270269642393720.0,,2.166,0.294,481.022,1974138615.0,797637.0,3269563082460000.0
894,2018-06-13,0.25,269814086543190.0,0.134,2.333,0.336,492.603,2009519159.0,765916.0,3276912398260800.0
895,2018-06-14,0.249,269032052426070.0,0.0691,2.656,0.395,501.792,1800260374.0,763803.0,3257052453297907.0
896,2018-06-15,0.245,271756263902450.0,,1.714,0.447,496.537,800923734.0,639775.0,3293273003282129.0
897,2018-06-16,0.243,269634369713250.0,,1.399,0.24,501.699,593313523.0,648548.0,3295288498614167.0
898,2018-06-17,0.242,279843536875130.0,,1.499,0.239,502.428,799138715.0,695753.0,3397011425173851.0
899,2018-06-18,0.248,282438031123410.0,,2.088,0.316,527.798,1022955699.0,778765.0,3435029512825100.0
900,2018-06-19,0.247,279103653169980.0,,1.959,0.289,529.553,1096996556.0,803076.0,3375738358063861.0
901,2018-06-20,0.245,282765455447820.0,5.34e-05,1.884,0.295,533.614,993541778.0,752035.0,3456540069279500.0
902,2018-06-21,0.247,284576660625710.0,0.0588,2.78,0.561,490.26,1179747020.0,770457.0,3428843483299105.0
903,2018-06-22,0.243,280587950069400.0,4.71e-05,1.56,0.242,471.371,607033527.0,675918.0,3394468864535600.0
904,2018-06-23,0.245,281651583937920.0,0.0496,1.745,0.346,451.302,899099197.0,671994.0,3454860482373100.0
905,2018-06-24,0.254,282703230904010.0,0.0229,2.28,0.288,457.744,1104605795.0,837265.0,3396680512660090.0
906,2018-06-25,0.251,280084554769300.0,0.0144,1.73,0.239,450.846,875255800.0,732170.0,3362826853782784.0
907,2018-06-26,0.246,288118669886060.0,,1.737,0.219,434.665,841371529.0,771938.0,3486660895037215.0
908,2018-06-27,0.25,279384210616140.0,0.0436,1.675,0.217,435.865,785543580.0,744784.0,3406501442167828.0
909,2018-06-28,0.25,277138107460770.0,0.0876,1.775,0.223,417.151,906024403.0,735092.0,3378949753377580.0
910,2018-06-29,0.245,287707849596300.0,,7.207,1.421,449.963,559601964.0,632981.0,3470085389554500.0
911,2018-06-30,0.247,276202857180180.0,,11.886,2.355,453.007,454976232.0,622633.0,3361516796005590.0
912,2018-07-01,0.243,281003779615370.0,18.854,18.736,5.528,461.591,655730403.0,489559.0,3392110932388900.0
913,2018-07-02,0.248,285346832916490.0,,14.753,3.315,472.836,852816682.0,573532.0,3455917200717657.0
914,2018-07-03,0.247,282942023631240.0,19.402,11.463,3.078,467.609,725703231.0,447112.0,3436789282152600.0
915,2018-07-04,0.248,292281984675240.0,3.951,10.216,2.283,470.334,777303810.0,527586.0,3560406548707400.0
916,2018-07-05,0.246,287550943709950.0,13.189,12.979,3.416,467.227,747148718.0,459075.0,3511897316857444.0
917,2018-07-06,0.247,290914850023080.0,2.818,11.767,2.925,469.681,524407934.0,484105.0,3525426804281000.0
918,2018-07-07,0.253,285194237529950.0,0.133,5.802,1.067,487.68,618975418.0,631505.0,3452745477425563.0
919,2018-07-08,0.246,292696472265610.0,,4.716,0.81,481.71,842499296.0,651926.0,3531174198750200.0
920,2018-07-09,0.249,285449153712090.0,,3.263,0.477,449.73,859375527.0,691771.0,3499090624103494.0
921,2018-07-10,0.243,277602232719310.0,,3.647,0.573,439.544,625497062.0,643920.0,3357071624356300.0
